txn_id,order_id,operation_type,status,psp,psp_reference,sku,country,currency,amount_local,fx_rate_applied,fx_date_applied,amount_usd,created_at_utc,captured_at_utc
TXN-103268,ORD-503268,SALE,settled,paypal_eu,RDZWC95E30PJP1GFV,sub_annual,DE,EUR,59.99,1.091728,2026-06-01,65.49,2026-06-01T13:49:19Z,2026-06-01T15:02:19Z
TXN-107111,ORD-507111,SALE,settled,google_play,,sub_annual,US,USD,59.99,1.000000,2026-06-01,59.99,2026-06-01T13:50:43Z,2026-06-01T14:23:43Z
TXN-106687,ORD-506687,SALE,settled,dlocal,DL-90000992,sub_monthly,AR,ARS,5999.00,0.000843,2026-06-01,5.06,2026-06-01T13:55:59Z,2026-06-01T14:38:59Z
TXN-100603,ORD-500603,SALE,settled,paypal_us,Y9QAASWXEWBK7063X,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T14:04:53Z,2026-06-01T15:25:53Z
TXN-102720,ORD-502720,SALE,settled,paypal_eu,Z09WTET1B8RFXNJUM,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T14:07:13Z,2026-06-01T14:51:13Z
TXN-105072,ORD-505072,SALE,settled,adyen,8620000000001122,sub_monthly,FR,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T14:10:25Z,2026-06-01T16:00:25Z
TXN-106008,ORD-506008,SALE,settled,dlocal,DL-90000313,sub_annual,BR,BRL,199.90,0.184519,2026-06-01,36.89,2026-06-01T14:12:48Z,2026-06-01T15:16:48Z
TXN-107082,ORD-507082,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T14:13:14Z,2026-06-01T16:00:14Z
TXN-107129,ORD-507129,SALE,settled,google_play,,sub_quarterly,DE,EUR,24.99,1.091728,2026-06-01,27.28,2026-06-01T14:14:22Z,2026-06-01T15:49:22Z
TXN-104985,ORD-504985,SALE,settled,adyen,8620000000001035,sub_annual,DE,EUR,59.99,1.091728,2026-06-01,65.49,2026-06-01T14:15:59Z,2026-06-01T14:44:59Z
TXN-104746,ORD-504746,SALE,settled,adyen,8620000000000796,coach_addon,DE,EUR,4.99,1.091728,2026-06-01,5.45,2026-06-01T14:16:12Z,2026-06-01T14:28:12Z
TXN-105921,ORD-505921,SALE,settled,dlocal,DL-90000226,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T14:27:54Z,2026-06-01T15:45:54Z
TXN-100867,ORD-500867,SALE,settled,paypal_us,EN90Q72Z11CVDNRLY,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T14:31:40Z,2026-06-01T15:02:40Z
TXN-102887,ORD-502887,SALE,settled,paypal_eu,6B575P0RQ850WECXG,sub_monthly,FR,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T14:32:04Z,2026-06-01T16:19:04Z
TXN-105778,ORD-505778,SALE,settled,dlocal,DL-90000083,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T14:33:25Z,2026-06-01T14:49:25Z
TXN-101563,ORD-501563,SALE,settled,paypal_us,Y0K8695P9W7443K3B,sub_annual,US,USD,59.99,1.000000,2026-06-01,59.99,2026-06-01T14:39:05Z,2026-06-01T15:09:05Z
TXN-103050,ORD-503050,SALE,settled,paypal_eu,M3KLFTG8GDRKY9N3M,coach_addon,IT,EUR,4.99,1.091728,2026-06-01,5.45,2026-06-01T14:40:57Z,2026-06-01T15:36:57Z
TXN-103994,ORD-503994,SALE,settled,adyen,8620000000000044,sub_monthly,NL,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T14:41:20Z,2026-06-01T15:30:20Z
TXN-102816,ORD-502816,SALE,settled,paypal_eu,ZB4KZ4AQ7WHKB2SFF,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T14:46:13Z,2026-06-01T15:28:13Z
TXN-106542,ORD-506542,SALE,settled,dlocal,DL-90000847,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T14:55:07Z,2026-06-01T15:47:07Z
TXN-103309,ORD-503309,SALE,settled,paypal_eu,37SEAHGVWVHGP586S,sub_annual,IT,EUR,59.99,1.091728,2026-06-01,65.49,2026-06-01T15:05:46Z,2026-06-01T15:55:46Z
TXN-106473,ORD-506473,SALE,settled,dlocal,DL-90000778,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T15:11:32Z,2026-06-01T16:20:32Z
TXN-107215,ORD-507215,SALE,settled,google_play,,sub_annual,US,USD,59.99,1.000000,2026-06-01,59.99,2026-06-01T15:11:53Z,2026-06-01T16:02:53Z
TXN-103470,ORD-503470,SALE,settled,paypal_eu,JEK2DPPJSCKX8K5R1,sub_monthly,ES,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T15:16:45Z,2026-06-01T15:27:45Z
TXN-106074,ORD-506074,SALE,settled,dlocal,DL-90000379,sub_annual,BR,BRL,199.90,0.184519,2026-06-01,36.89,2026-06-01T15:20:14Z,2026-06-01T16:01:14Z
TXN-107526,ORD-507526,SALE,settled,google_play,,coach_addon,DE,EUR,4.99,1.091728,2026-06-01,5.45,2026-06-01T15:23:20Z,2026-06-01T16:13:20Z
TXN-103741,ORD-503741,SALE,settled,paypal_eu,T2E9Y8VD4FS6FSVYN,coach_addon,GB,GBP,4.49,1.284816,2026-06-01,5.77,2026-06-01T15:23:48Z,2026-06-01T16:09:48Z
TXN-102403,ORD-502403,SALE,settled,paypal_eu,9MRDHX4BZJJVKWC3A,sub_monthly,GB,GBP,8.99,1.284816,2026-06-01,11.55,2026-06-01T15:29:48Z,2026-06-01T16:03:48Z
TXN-105970,ORD-505970,SALE,settled,dlocal,DL-90000275,sub_monthly,CL,CLP,6990,0.001062,2026-06-01,7.42,2026-06-01T15:33:53Z,2026-06-01T15:41:53Z
TXN-104086,ORD-504086,SALE,settled,adyen,8620000000000136,sub_annual,US,USD,59.99,1.000000,2026-06-01,59.99,2026-06-01T15:33:57Z,2026-06-01T16:49:57Z
TXN-102624,ORD-502624,SALE,settled,paypal_eu,8SJKRZQY8E8K2HBYK,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T15:37:10Z,2026-06-01T17:23:10Z
TXN-101670,ORD-501670,SALE,settled,paypal_us,3H7D8SY7RP3FDM3E1,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T15:37:15Z,2026-06-01T16:34:15Z
TXN-100642,ORD-500642,SALE,settled,paypal_us,PWPZM3749Q1TCU02V,sub_quarterly,US,USD,24.99,1.000000,2026-06-01,24.99,2026-06-01T15:38:39Z,2026-06-01T16:54:39Z
TXN-106765,ORD-506765,SALE,settled,dlocal,DL-90001070,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T15:42:15Z,2026-06-01T15:48:15Z
TXN-104048,ORD-504048,SALE,settled,adyen,8620000000000098,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T15:44:15Z,2026-06-01T17:09:15Z
TXN-103249,ORD-503249,SALE,settled,paypal_eu,28WM9D5UK10LEDKYL,sub_quarterly,FR,EUR,24.99,1.091728,2026-06-01,27.28,2026-06-01T15:47:36Z,2026-06-01T17:04:36Z
TXN-106155,ORD-506155,SALE,settled,dlocal,DL-90000460,sub_annual,CL,CLP,44990,0.001062,2026-06-01,47.78,2026-06-01T15:48:33Z,2026-06-01T17:04:33Z
TXN-103558,ORD-503558,SALE,settled,paypal_eu,YB8MUD777Z8D29B5E,sub_monthly,FR,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T15:50:48Z,2026-06-01T16:35:48Z
TXN-107651,ORD-507651,SALE,settled,google_play,,coach_addon,BR,BRL,16.90,0.184519,2026-06-01,3.12,2026-06-01T15:51:19Z,2026-06-01T16:48:19Z
TXN-100789,ORD-500789,SALE,settled,paypal_us,Z4BLUZCUSML2MQ1WL,coach_addon,US,USD,4.99,1.000000,2026-06-01,4.99,2026-06-01T15:51:39Z,2026-06-01T16:58:39Z
TXN-101694,ORD-501694,SALE,settled,paypal_us,FGX00CW9QVJPLZYGD,sub_quarterly,US,USD,24.99,1.000000,2026-06-01,24.99,2026-06-01T16:00:13Z,2026-06-01T16:52:13Z
TXN-105863,ORD-505863,SALE,settled,dlocal,DL-90000168,coach_addon,BR,BRL,16.90,0.184519,2026-06-01,3.12,2026-06-01T16:01:28Z,2026-06-01T16:09:28Z
TXN-104263,ORD-504263,SALE,settled,adyen,8620000000000313,coach_addon,NL,EUR,4.99,1.091728,2026-06-01,5.45,2026-06-01T16:07:23Z,2026-06-01T16:51:23Z
TXN-100347,ORD-500347,SALE,settled,paypal_us,3TB77LDE6VV3FYVKA,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T16:09:16Z,2026-06-01T16:58:16Z
TXN-107285,ORD-507285,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T16:09:23Z,2026-06-01T16:54:23Z
TXN-102904,ORD-502904,SALE,settled,paypal_eu,E3GMX1Y8VD3E3HX1X,sub_monthly,IT,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T16:11:19Z,2026-06-01T17:47:19Z
TXN-102967,ORD-502967,SALE,settled,paypal_eu,5G067Q6S11PPCL3LN,sub_annual,FR,EUR,59.99,1.091728,2026-06-01,65.49,2026-06-01T16:19:18Z,2026-06-01T17:48:18Z
TXN-104069,ORD-504069,SALE,settled,adyen,8620000000000119,sub_quarterly,US,USD,24.99,1.000000,2026-06-01,24.99,2026-06-01T16:25:08Z,2026-06-01T17:54:08Z
TXN-100767,ORD-500767,SALE,settled,paypal_us,LASTRDZKMB8WR8W3Y,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T16:37:05Z,2026-06-01T17:39:05Z
TXN-103871,ORD-503871,SALE,settled,paypal_eu,SFPU1QBF8VEFZ83SP,sub_monthly,GB,GBP,8.99,1.284816,2026-06-01,11.55,2026-06-01T16:42:34Z,2026-06-01T16:56:34Z
TXN-107589,ORD-507589,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T16:46:32Z,2026-06-01T17:36:32Z
TXN-105455,ORD-505455,SALE,settled,adyen,8620000000001505,sub_monthly,NL,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T16:51:08Z,2026-06-01T17:17:08Z
TXN-100397,ORD-500397,SALE,settled,paypal_us,1DBNXY2JFP2UBL658,sub_annual,US,USD,59.99,1.000000,2026-06-01,59.99,2026-06-01T17:03:15Z,2026-06-01T17:30:15Z
TXN-107550,ORD-507550,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T17:08:26Z,2026-06-01T18:58:26Z
TXN-102927,ORD-502927,SALE,settled,paypal_eu,MMQM7RGSLFHH5ZAPM,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T17:10:36Z,2026-06-01T17:15:36Z
TXN-106580,ORD-506580,SALE,settled,dlocal,DL-90000885,sub_annual,BR,BRL,199.90,0.184519,2026-06-01,36.89,2026-06-01T17:16:29Z,2026-06-01T18:48:29Z
TXN-107386,ORD-507386,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T17:21:54Z,2026-06-01T18:35:54Z
TXN-103013,ORD-503013,SALE,settled,paypal_eu,SV7F4K2C0CYMYZ7WB,sub_quarterly,FR,EUR,24.99,1.091728,2026-06-01,27.28,2026-06-01T17:31:26Z,2026-06-01T19:09:26Z
TXN-102961,ORD-502961,SALE,settled,paypal_eu,SQSAC0DNKQ12J19P0,sub_monthly,FR,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T17:32:51Z,2026-06-01T18:22:51Z
TXN-101768,ORD-501768,SALE,settled,paypal_us,MDB8QRSNE2M3ZU70R,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T17:38:25Z,2026-06-01T18:09:25Z
TXN-107434,ORD-507434,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T17:40:11Z,2026-06-01T19:03:11Z
TXN-102145,ORD-502145,SALE,settled,paypal_eu,FDTADMN05F0VQKQZE,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T17:44:17Z,2026-06-01T18:17:17Z
TXN-100507,ORD-500507,SALE,settled,paypal_us,A85G92JUXFQR2GSSS,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T17:48:31Z,2026-06-01T19:23:31Z
TXN-102563,ORD-502563,SALE,settled,paypal_eu,DZZK9JL1Z22P0MNQM,sub_annual,ES,EUR,59.99,1.091728,2026-06-01,65.49,2026-06-01T17:50:22Z,2026-06-01T17:58:22Z
TXN-100202,ORD-500202,SALE,settled,paypal_us,EPT3WD95UNQE67WH6,sub_quarterly,US,USD,24.99,1.000000,2026-06-01,24.99,2026-06-01T17:54:21Z,2026-06-01T18:01:21Z
TXN-102012,ORD-502012,SALE,settled,paypal_us,Z2QBWALZKSVL9U7FB,sub_monthly,US,USD,9.99,1.000000,2026-06-01,9.99,2026-06-01T18:03:18Z,2026-06-01T18:10:18Z
TXN-103133,ORD-503133,SALE,settled,paypal_eu,Q1K1SB05FJFAT5SNJ,sub_monthly,GB,GBP,8.99,1.284816,2026-06-01,11.55,2026-06-01T18:05:50Z,2026-06-01T18:44:50Z
TXN-103728,ORD-503728,SALE,settled,paypal_eu,96M6724UYNN5ZED4C,sub_monthly,DE,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T18:08:04Z,2026-06-01T18:48:04Z
TXN-106069,ORD-506069,SALE,settled,dlocal,DL-90000374,sub_quarterly,MX,MXN,329.00,0.055014,2026-06-01,18.10,2026-06-01T18:10:04Z,2026-06-01T19:28:04Z
TXN-105864,ORD-505864,SALE,settled,dlocal,DL-90000169,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T18:18:55Z,2026-06-01T18:40:55Z
TXN-105851,ORD-505851,SALE,settled,dlocal,DL-90000156,sub_monthly,AR,ARS,5999.00,0.000843,2026-06-01,5.06,2026-06-01T18:19:34Z,2026-06-01T19:43:34Z
TXN-103580,ORD-503580,SALE,settled,paypal_eu,EQELJXT6NAVLLSPER,sub_monthly,IT,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T18:19:54Z,2026-06-01T18:35:54Z
TXN-105568,ORD-505568,SALE,settled,adyen,8620000000001618,coach_addon,US,USD,4.99,1.000000,2026-06-01,4.99,2026-06-01T18:20:17Z,2026-06-01T20:10:17Z
TXN-104569,ORD-504569,SALE,settled,adyen,8620000000000619,sub_monthly,FR,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T18:25:47Z,2026-06-01T19:09:47Z
TXN-104521,ORD-504521,SALE,settled,adyen,8620000000000571,sub_annual,DE,EUR,59.99,1.091728,2026-06-01,65.49,2026-06-01T18:33:35Z,2026-06-01T19:52:35Z
TXN-106862,ORD-506862,SALE,settled,dlocal,DL-90001167,sub_quarterly,AR,ARS,15999.00,0.000843,2026-06-01,13.49,2026-06-01T18:36:51Z,2026-06-01T20:01:51Z
TXN-100807,ORD-500807,SALE,settled,paypal_us,GFHXK6P60U5FCXSX9,sub_annual,US,USD,59.99,1.000000,2026-06-01,59.99,2026-06-01T18:37:38Z,2026-06-01T19:36:38Z
TXN-104207,ORD-504207,SALE,settled,adyen,8620000000000257,sub_monthly,GB,GBP,8.99,1.284816,2026-06-01,11.55,2026-06-01T18:42:24Z,2026-06-01T19:27:24Z
TXN-106554,ORD-506554,SALE,settled,dlocal,DL-90000859,sub_monthly,BR,BRL,34.90,0.184519,2026-06-01,6.44,2026-06-01T18:43:32Z,2026-06-01T20:28:32Z
TXN-102041,ORD-502041,SALE,settled,paypal_us,HMNERYUW5U5UL0DKS,sub_quarterly,US,USD,24.99,1.000000,2026-06-01,24.99,2026-06-01T18:44:16Z,2026-06-01T19:11:16Z
TXN-106238,ORD-506238,SALE,settled,dlocal,DL-90000543,sub_monthly,CO,COP,29900.00,0.000251,2026-06-01,7.50,2026-06-01T18:46:51Z,2026-06-01T19:21:51Z
TXN-104459,ORD-504459,SALE,settled,adyen,8620000000000509,sub_monthly,FR,EUR,9.99,1.091728,2026-06-01,10.91,2026-06-01T18:49:29Z,2026-06-01T20:35:29Z
TXN-105484,ORD-505484,SALE,settled,adyen,8620000000001534,sub_quarterly,NL,EUR,24.99,1.091728,2026-06-01,27.28,2026-06-01T18:55:48Z,2026-06-01T20:33:48Z
TXN-102391,ORD-502391,SALE,settled,paypal_eu,X58WV0WGD7RTUMDFG,coach_addon,DE,EUR,4.99,1.091728,2026-06-01,5.45,2026-06-01T18:56:33Z,2026-06-01T20:13:33Z
TXN-106906,ORD-506906,SALE,settled,dlocal,DL-90001211,sub_monthly,MX,MXN,129.00,0.055014,2026-06-01,7.10,2026-06-01T18:58:16Z,2026-06-01T19:46:16Z
TXN-107169,ORD-507169,SALE,settled,google_play,,sub_quarterly,GB,GBP,21.99,1.284816,2026-06-01,28.25,2026-06-01T18:58:39Z,2026-06-01T20:08:39Z
TXN-105161,ORD-505161,SALE,settled,adyen,8620000000001211,sub_monthly,GB,GBP,8.99,1.283249,2026-06-02,11.54,2026-06-02T07:01:44Z,2026-06-02T07:42:44Z
TXN-103323,ORD-503323,SALE,settled,paypal_eu,Q169B8U2ETDU2913D,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T07:05:50Z,2026-06-02T08:01:50Z
TXN-107613,ORD-507613,SALE,settled,google_play,,sub_monthly,MX,MXN,129.00,0.054994,2026-06-02,7.09,2026-06-02T07:07:15Z,2026-06-02T08:41:15Z
TXN-103467,ORD-503467,SALE,settled,paypal_eu,H7EGW22DKY27MZM2V,sub_quarterly,ES,EUR,24.99,1.095953,2026-06-02,27.39,2026-06-02T07:10:56Z,2026-06-02T07:25:56Z
TXN-103901,ORD-503901,SALE,settled,paypal_eu,2LVZR36VQV2FJJ1KR,sub_quarterly,DE,EUR,24.99,1.095953,2026-06-02,27.39,2026-06-02T07:14:22Z,2026-06-02T08:56:22Z
TXN-105444,ORD-505444,SALE,settled,adyen,8620000000001494,coach_addon,GB,GBP,4.49,1.283249,2026-06-02,5.76,2026-06-02T07:14:31Z,2026-06-02T08:42:31Z
TXN-103039,ORD-503039,SALE,settled,paypal_eu,CKB4LFZ5T1ALXZ1CS,sub_monthly,IT,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T07:15:29Z,2026-06-02T08:47:29Z
TXN-105831,ORD-505831,SALE,settled,dlocal,DL-90000136,coach_addon,MX,MXN,59.00,0.054994,2026-06-02,3.24,2026-06-02T07:16:42Z,2026-06-02T08:25:42Z
TXN-107621,ORD-507621,SALE,settled,google_play,,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T07:22:36Z,2026-06-02T08:40:36Z
TXN-100616,ORD-500616,SALE,settled,paypal_us,KTU2B71VNDSDTGWYH,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T07:27:45Z,2026-06-02T08:58:45Z
TXN-107635,ORD-507635,SALE,settled,google_play,,sub_monthly,BR,BRL,34.90,0.183994,2026-06-02,6.42,2026-06-02T07:31:14Z,2026-06-02T07:36:14Z
TXN-107268,ORD-507268,SALE,settled,google_play,,sub_annual,DE,EUR,59.99,1.095953,2026-06-02,65.75,2026-06-02T07:31:50Z,2026-06-02T08:02:50Z
TXN-104837,ORD-504837,SALE,settled,adyen,8620000000000887,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T07:32:14Z,2026-06-02T08:25:14Z
TXN-105822,ORD-505822,SALE,declined,dlocal,DL-90000127,coach_addon,CL,CLP,3990,0.001059,2026-06-02,4.23,2026-06-02T07:33:12Z,
TXN-106427,ORD-506427,SALE,settled,dlocal,DL-90000732,sub_monthly,MX,MXN,129.00,0.054994,2026-06-02,7.09,2026-06-02T07:36:34Z,2026-06-02T08:45:34Z
TXN-105558,ORD-505558,SALE,settled,adyen,8620000000001608,sub_quarterly,GB,GBP,21.99,1.283249,2026-06-02,28.22,2026-06-02T07:37:23Z,2026-06-02T08:45:23Z
TXN-100988,ORD-500988,SALE,settled,paypal_us,T2HMB1TT1YJ2SSK9D,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T07:39:34Z,2026-06-02T09:17:34Z
TXN-104584,ORD-504584,SALE,settled,adyen,8620000000000634,sub_quarterly,US,USD,24.99,1.000000,2026-06-02,24.99,2026-06-02T07:42:39Z,2026-06-02T08:06:39Z
TXN-100088,ORD-500088,SALE,declined,paypal_us,5X52DP2JM7DN08QFX,coach_addon,US,USD,4.99,1.000000,2026-06-02,4.99,2026-06-02T07:43:41Z,
TXN-101144,ORD-501144,SALE,settled,paypal_us,67NK7ADX0ZZHN0SRC,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T07:45:04Z,2026-06-02T08:54:04Z
TXN-103038,ORD-503038,SALE,settled,paypal_eu,A15FKW56ZTKQNXWPS,sub_quarterly,ES,EUR,24.99,1.095953,2026-06-02,27.39,2026-06-02T07:48:07Z,2026-06-02T08:55:07Z
TXN-104889,ORD-504889,SALE,declined,adyen,8620000000000939,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T07:48:36Z,
TXN-104530,ORD-504530,SALE,settled,adyen,8620000000000580,coach_addon,US,USD,4.99,1.000000,2026-06-02,4.99,2026-06-02T07:54:43Z,2026-06-02T08:31:43Z
TXN-101201,ORD-501201,SALE,settled,paypal_us,YFUYN6Y2DRQDGGYJC,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T07:57:18Z,2026-06-02T08:56:18Z
TXN-104704,ORD-504704,SALE,declined,adyen,8620000000000754,sub_monthly,NL,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T08:01:49Z,
TXN-103488,ORD-503488,SALE,settled,paypal_eu,F41TWFSBXXWBY3BAB,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T08:02:23Z,2026-06-02T08:50:23Z
TXN-100291,ORD-500291,SALE,settled,paypal_us,3FUWEAE2Z09J00SLU,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T08:03:51Z,2026-06-02T09:32:51Z
TXN-106567,ORD-506567,SALE,settled,dlocal,DL-90000872,sub_monthly,MX,MXN,129.00,0.054994,2026-06-02,7.09,2026-06-02T08:08:23Z,2026-06-02T09:08:23Z
TXN-100117,ORD-500117,SALE,settled,paypal_us,6HHMRNVCBD2APWT9E,sub_annual,US,USD,59.99,1.000000,2026-06-02,59.99,2026-06-02T08:08:51Z,2026-06-02T09:52:51Z
TXN-101127,ORD-501127,SALE,settled,paypal_us,JBTAPJK5Y7HYE99YH,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T08:15:56Z,2026-06-02T08:33:56Z
TXN-107019,ORD-507019,SALE,settled,google_play,,sub_monthly,GB,GBP,8.99,1.283249,2026-06-02,11.54,2026-06-02T08:16:47Z,2026-06-02T08:49:47Z
TXN-105077,ORD-505077,SALE,settled,adyen,8620000000001127,sub_quarterly,US,USD,24.99,1.000000,2026-06-02,24.99,2026-06-02T08:17:12Z,2026-06-02T09:11:12Z
TXN-105531,ORD-505531,SALE,settled,adyen,8620000000001581,sub_monthly,FR,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T08:18:10Z,2026-06-02T09:52:10Z
TXN-103625,ORD-503625,SALE,settled,paypal_eu,9QDH64N3230FJ5UJJ,sub_annual,ES,EUR,59.99,1.095953,2026-06-02,65.75,2026-06-02T08:19:36Z,2026-06-02T08:59:36Z
TXN-101817,ORD-501817,SALE,settled,paypal_us,XCBPS84JRM3WPZ5BY,sub_annual,US,USD,59.99,1.000000,2026-06-02,59.99,2026-06-02T08:20:09Z,2026-06-02T09:46:09Z
TXN-100164,ORD-500164,SALE,declined,paypal_us,5A7M7LAMURJTW5XG0,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T08:20:24Z,
TXN-100369,ORD-500369,SALE,settled,paypal_us,DJ34GLHH34QRW8LJM,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T08:22:09Z,2026-06-02T09:52:09Z
TXN-102629,ORD-502629,SALE,settled,paypal_eu,2Q2WVP4RK403QPTA9,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T08:27:47Z,2026-06-02T08:50:47Z
TXN-105698,ORD-505698,SALE,settled,dlocal,DL-90000003,coach_addon,MX,MXN,59.00,0.054994,2026-06-02,3.24,2026-06-02T08:34:18Z,2026-06-02T09:50:18Z
TXN-105351,ORD-505351,SALE,declined,adyen,8620000000001401,sub_annual,DE,EUR,59.99,1.095953,2026-06-02,65.75,2026-06-02T08:38:41Z,
TXN-103338,ORD-503338,SALE,settled,paypal_eu,XQTMXSUYS3DMLWV2K,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T08:39:56Z,2026-06-02T09:59:56Z
TXN-106222,ORD-506222,SALE,settled,dlocal,DL-90000527,sub_monthly,CL,CLP,6990,0.001059,2026-06-02,7.40,2026-06-02T08:40:20Z,2026-06-02T09:30:20Z
TXN-106313,ORD-506313,SALE,settled,dlocal,DL-90000618,sub_monthly,CO,COP,29900.00,0.000251,2026-06-02,7.50,2026-06-02T08:41:49Z,2026-06-02T08:56:49Z
TXN-107401,ORD-507401,SALE,settled,google_play,,sub_quarterly,US,USD,24.99,1.000000,2026-06-02,24.99,2026-06-02T08:53:37Z,2026-06-02T10:28:37Z
TXN-102649,ORD-502649,SALE,settled,paypal_eu,QLC2ZB6QCC6QSRCGR,sub_annual,DE,EUR,59.99,1.095953,2026-06-02,65.75,2026-06-02T09:02:59Z,2026-06-02T09:56:59Z
TXN-101459,ORD-501459,SALE,settled,paypal_us,NR0U8RDJ1P54P1K4U,sub_annual,US,USD,59.99,1.000000,2026-06-02,59.99,2026-06-02T09:03:32Z,2026-06-02T09:51:32Z
TXN-104095,ORD-504095,SALE,settled,adyen,8620000000000145,sub_quarterly,GB,GBP,21.99,1.283249,2026-06-02,28.22,2026-06-02T09:06:45Z,2026-06-02T09:30:45Z
TXN-104686,ORD-504686,SALE,settled,adyen,8620000000000736,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T09:11:00Z,2026-06-02T10:04:00Z
TXN-105962,ORD-505962,SALE,declined,dlocal,DL-90000267,sub_quarterly,BR,BRL,89.90,0.183994,2026-06-02,16.54,2026-06-02T09:11:27Z,
TXN-103079,ORD-503079,SALE,settled,paypal_eu,HBRX04CGE0HA22C62,sub_monthly,GB,GBP,8.99,1.283249,2026-06-02,11.54,2026-06-02T09:12:11Z,2026-06-02T09:38:11Z
TXN-103293,ORD-503293,SALE,settled,paypal_eu,FA9RLVFJ89U2CH5WB,sub_monthly,DE,EUR,9.99,1.095953,2026-06-02,10.95,2026-06-02T09:12:24Z,2026-06-02T10:28:24Z
TXN-107501,ORD-507501,SALE,settled,google_play,,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T09:15:47Z,2026-06-02T09:58:47Z
TXN-101210,ORD-501210,SALE,settled,paypal_us,QN0R9HQYJAUX3XMLG,sub_monthly,US,USD,9.99,1.000000,2026-06-02,9.99,2026-06-02T09:19:38Z,2026-06-02T09:43:38Z
