Earnings report for Lumo Wellness (merchant account: LumoPlayMain). All dates and times are in America/Los_Angeles.
Transaction Date,Transaction Time,Transaction Type,Product ID,Buyer Country,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
"Jun 22, 2026",06:18:30,Charge,sub_quarterly,BR,BRL,89.90,0.183482,USD,16.50
"Jun 22, 2026",06:18:30,Google fee,sub_quarterly,BR,BRL,-13.49,0.183482,USD,-2.48
"Jun 22, 2026",07:25:55,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",07:25:55,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",07:33:52,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",07:33:52,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",08:10:25,Charge,sub_annual,GB,GBP,54.99,1.296780,USD,71.31
"Jun 22, 2026",08:10:25,Google fee,sub_annual,GB,GBP,-8.25,1.296780,USD,-10.70
"Jun 22, 2026",08:25:17,Charge,sub_annual,BR,BRL,199.90,0.183482,USD,36.68
"Jun 22, 2026",08:25:17,Google fee,sub_annual,BR,BRL,-29.99,0.183482,USD,-5.50
"Jun 22, 2026",08:35:45,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",08:35:45,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",09:02:08,Charge,sub_quarterly,MX,MXN,329.00,0.055229,USD,18.17
"Jun 22, 2026",09:02:08,Google fee,sub_quarterly,MX,MXN,-49.35,0.055229,USD,-2.73
"Jun 22, 2026",09:21:23,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 22, 2026",09:21:23,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 22, 2026",10:02:11,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 22, 2026",10:02:11,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 22, 2026",10:36:48,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",10:36:48,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",10:40:17,Charge,sub_monthly,DE,EUR,9.99,1.089270,USD,10.88
"Jun 22, 2026",10:40:17,Google fee,sub_monthly,DE,EUR,-1.50,1.089270,USD,-1.63
"Jun 22, 2026",10:54:20,Charge,sub_quarterly,DE,EUR,24.99,1.089270,USD,27.22
"Jun 22, 2026",10:54:20,Google fee,sub_quarterly,DE,EUR,-3.75,1.089270,USD,-4.08
"Jun 22, 2026",10:59:27,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",10:59:27,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",11:16:58,Charge,sub_annual,GB,GBP,54.99,1.296780,USD,71.31
"Jun 22, 2026",11:16:58,Google fee,sub_annual,GB,GBP,-8.25,1.296780,USD,-10.70
"Jun 22, 2026",11:21:17,Charge,sub_monthly,MX,MXN,129.00,0.055229,USD,7.12
"Jun 22, 2026",11:21:17,Google fee,sub_monthly,MX,MXN,-19.35,0.055229,USD,-1.07
"Jun 22, 2026",11:32:16,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 22, 2026",11:32:16,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 22, 2026",13:11:54,Charge,sub_monthly,DE,EUR,9.99,1.089270,USD,10.88
"Jun 22, 2026",13:11:54,Google fee,sub_monthly,DE,EUR,-1.50,1.089270,USD,-1.63
"Jun 23, 2026",00:15:16,Charge,sub_monthly,DE,EUR,9.99,1.086995,USD,10.86
"Jun 23, 2026",00:15:16,Google fee,sub_monthly,DE,EUR,-1.50,1.086995,USD,-1.63
"Jun 23, 2026",02:26:55,Charge,sub_monthly,MX,MXN,129.00,0.055102,USD,7.11
"Jun 23, 2026",02:26:55,Google fee,sub_monthly,MX,MXN,-19.35,0.055102,USD,-1.07
"Jun 23, 2026",03:03:23,Charge,sub_monthly,DE,EUR,9.99,1.086995,USD,10.86
"Jun 23, 2026",03:03:23,Google fee,sub_monthly,DE,EUR,-1.50,1.086995,USD,-1.63
"Jun 23, 2026",03:20:32,Charge,sub_annual,BR,BRL,199.90,0.183297,USD,36.64
"Jun 23, 2026",03:20:32,Google fee,sub_annual,BR,BRL,-29.99,0.183297,USD,-5.50
"Jun 23, 2026",04:43:39,Charge,sub_monthly,GB,GBP,8.99,1.292812,USD,11.62
"Jun 23, 2026",04:43:39,Google fee,sub_monthly,GB,GBP,-1.35,1.292812,USD,-1.74
"Jun 23, 2026",05:07:24,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 23, 2026",05:07:24,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 23, 2026",05:12:53,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 23, 2026",05:12:53,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 23, 2026",07:19:51,Charge,sub_quarterly,DE,EUR,24.99,1.086995,USD,27.16
"Jun 23, 2026",07:19:51,Google fee,sub_quarterly,DE,EUR,-3.75,1.086995,USD,-4.07
"Jun 23, 2026",08:35:12,Charge,sub_annual,MX,MXN,799.00,0.055102,USD,44.03
"Jun 23, 2026",08:35:12,Google fee,sub_annual,MX,MXN,-119.85,0.055102,USD,-6.60
"Jun 23, 2026",08:53:12,Charge,sub_monthly,GB,GBP,8.99,1.292812,USD,11.62
"Jun 23, 2026",08:53:12,Google fee,sub_monthly,GB,GBP,-1.35,1.292812,USD,-1.74
"Jun 23, 2026",09:06:07,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 23, 2026",09:06:07,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 23, 2026",09:47:11,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 23, 2026",09:47:11,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 23, 2026",11:02:08,Charge,sub_monthly,DE,EUR,9.99,1.086995,USD,10.86
"Jun 23, 2026",11:02:08,Google fee,sub_monthly,DE,EUR,-1.50,1.086995,USD,-1.63
"Jun 23, 2026",11:30:34,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 23, 2026",11:30:34,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 23, 2026",11:59:02,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 23, 2026",11:59:02,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 23, 2026",12:09:37,Charge,coach_addon,GB,GBP,4.49,1.292812,USD,5.80
"Jun 23, 2026",12:09:37,Google fee,coach_addon,GB,GBP,-0.67,1.292812,USD,-0.87
"Jun 24, 2026",01:30:28,Charge,sub_quarterly,GB,GBP,21.99,1.297755,USD,28.54
"Jun 24, 2026",01:30:28,Google fee,sub_quarterly,GB,GBP,-3.30,1.297755,USD,-4.28
"Jun 24, 2026",01:34:45,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",01:34:45,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",01:46:47,Charge,sub_annual,DE,EUR,59.99,1.083871,USD,65.02
"Jun 24, 2026",01:46:47,Google fee,sub_annual,DE,EUR,-9.00,1.083871,USD,-9.75
"Jun 24, 2026",02:41:51,Charge,sub_annual,BR,BRL,199.90,0.183204,USD,36.62
"Jun 24, 2026",02:41:51,Google fee,sub_annual,BR,BRL,-29.99,0.183204,USD,-5.49
"Jun 24, 2026",02:42:00,Charge,sub_monthly,MX,MXN,129.00,0.055039,USD,7.10
"Jun 24, 2026",02:42:00,Google fee,sub_monthly,MX,MXN,-19.35,0.055039,USD,-1.07
"Jun 24, 2026",02:47:33,Charge,sub_quarterly,GB,GBP,21.99,1.297755,USD,28.54
"Jun 24, 2026",02:47:33,Google fee,sub_quarterly,GB,GBP,-3.30,1.297755,USD,-4.28
"Jun 24, 2026",04:57:40,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",04:57:40,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",05:02:40,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",05:02:40,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",05:24:33,Charge,sub_monthly,GB,GBP,8.99,1.297755,USD,11.67
"Jun 24, 2026",05:24:33,Google fee,sub_monthly,GB,GBP,-1.35,1.297755,USD,-1.75
"Jun 24, 2026",05:36:43,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",05:36:43,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",06:25:53,Charge,sub_annual,GB,GBP,54.99,1.297755,USD,71.36
"Jun 24, 2026",06:25:53,Google fee,sub_annual,GB,GBP,-8.25,1.297755,USD,-10.70
"Jun 24, 2026",06:48:38,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 24, 2026",06:48:38,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 24, 2026",06:55:58,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 24, 2026",06:55:58,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 24, 2026",07:19:09,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",07:19:09,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",07:28:02,Charge,sub_annual,BR,BRL,199.90,0.183204,USD,36.62
"Jun 24, 2026",07:28:02,Google fee,sub_annual,BR,BRL,-29.99,0.183204,USD,-5.49
"Jun 24, 2026",08:21:30,Charge,sub_monthly,GB,GBP,8.99,1.297755,USD,11.67
"Jun 24, 2026",08:21:30,Google fee,sub_monthly,GB,GBP,-1.35,1.297755,USD,-1.75
"Jun 24, 2026",08:37:48,Charge refund,coach_addon,DE,EUR,-4.99,1.083871,USD,-5.41
"Jun 24, 2026",09:37:50,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 24, 2026",09:37:50,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 24, 2026",09:53:08,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",09:53:08,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",10:31:15,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",10:31:15,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",10:50:19,Charge,sub_monthly,BR,BRL,34.90,0.183204,USD,6.39
"Jun 24, 2026",10:50:19,Google fee,sub_monthly,BR,BRL,-5.24,0.183204,USD,-0.96
"Jun 24, 2026",11:24:48,Charge,sub_annual,BR,BRL,199.90,0.183204,USD,36.62
"Jun 24, 2026",11:24:48,Google fee,sub_annual,BR,BRL,-29.99,0.183204,USD,-5.49
"Jun 24, 2026",11:52:50,Charge,sub_monthly,DE,EUR,9.99,1.083871,USD,10.83
"Jun 24, 2026",11:52:50,Google fee,sub_monthly,DE,EUR,-1.50,1.083871,USD,-1.62
"Jun 24, 2026",12:12:24,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 24, 2026",12:12:24,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 24, 2026",12:49:01,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 24, 2026",12:49:01,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 25, 2026",01:16:43,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 25, 2026",01:16:43,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 25, 2026",02:02:21,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 25, 2026",02:02:21,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 25, 2026",02:10:41,Charge refund,sub_annual,MX,MXN,-799.00,0.054925,USD,-43.89
"Jun 25, 2026",02:18:36,Charge,sub_quarterly,MX,MXN,329.00,0.054925,USD,18.07
"Jun 25, 2026",02:18:36,Google fee,sub_quarterly,MX,MXN,-49.35,0.054925,USD,-2.71
"Jun 25, 2026",02:18:52,Charge,sub_monthly,GB,GBP,8.99,1.295883,USD,11.65
"Jun 25, 2026",02:18:52,Google fee,sub_monthly,GB,GBP,-1.35,1.295883,USD,-1.75
"Jun 25, 2026",02:44:04,Charge,sub_annual,GB,GBP,54.99,1.295883,USD,71.26
"Jun 25, 2026",02:44:04,Google fee,sub_annual,GB,GBP,-8.25,1.295883,USD,-10.69
"Jun 25, 2026",03:23:36,Charge refund,coach_addon,DE,EUR,-4.99,1.080211,USD,-5.39
"Jun 25, 2026",04:51:13,Charge,sub_quarterly,MX,MXN,329.00,0.054925,USD,18.07
"Jun 25, 2026",04:51:13,Google fee,sub_quarterly,MX,MXN,-49.35,0.054925,USD,-2.71
"Jun 25, 2026",04:58:17,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 25, 2026",04:58:17,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 25, 2026",05:10:36,Charge,coach_addon,BR,BRL,16.90,0.182717,USD,3.09
"Jun 25, 2026",05:10:36,Google fee,coach_addon,BR,BRL,-2.54,0.182717,USD,-0.46
"Jun 25, 2026",05:11:59,Charge,sub_monthly,GB,GBP,8.99,1.295883,USD,11.65
"Jun 25, 2026",05:11:59,Google fee,sub_monthly,GB,GBP,-1.35,1.295883,USD,-1.75
"Jun 25, 2026",05:31:23,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 25, 2026",05:31:23,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 25, 2026",05:57:43,Charge,sub_monthly,BR,BRL,34.90,0.182717,USD,6.38
"Jun 25, 2026",05:57:43,Google fee,sub_monthly,BR,BRL,-5.24,0.182717,USD,-0.96
"Jun 25, 2026",06:36:31,Charge,sub_annual,MX,MXN,799.00,0.054925,USD,43.89
"Jun 25, 2026",06:36:31,Google fee,sub_annual,MX,MXN,-119.85,0.054925,USD,-6.58
"Jun 25, 2026",08:46:05,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 25, 2026",08:46:05,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 25, 2026",09:22:55,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 25, 2026",09:22:55,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 25, 2026",09:27:45,Charge,sub_monthly,DE,EUR,9.99,1.080211,USD,10.79
"Jun 25, 2026",09:27:45,Google fee,sub_monthly,DE,EUR,-1.50,1.080211,USD,-1.62
"Jun 25, 2026",09:55:15,Charge,sub_monthly,BR,BRL,34.90,0.182717,USD,6.38
"Jun 25, 2026",09:55:15,Google fee,sub_monthly,BR,BRL,-5.24,0.182717,USD,-0.96
"Jun 25, 2026",10:00:37,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 25, 2026",10:00:37,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 25, 2026",10:15:40,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 25, 2026",10:15:40,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 25, 2026",10:20:41,Charge,sub_monthly,GB,GBP,8.99,1.295883,USD,11.65
"Jun 25, 2026",10:20:41,Google fee,sub_monthly,GB,GBP,-1.35,1.295883,USD,-1.75
"Jun 25, 2026",10:39:56,Charge,coach_addon,GB,GBP,4.49,1.295883,USD,5.82
"Jun 25, 2026",10:39:56,Google fee,coach_addon,GB,GBP,-0.67,1.295883,USD,-0.87
"Jun 25, 2026",11:17:34,Charge,sub_monthly,BR,BRL,34.90,0.182717,USD,6.38
"Jun 25, 2026",11:17:34,Google fee,sub_monthly,BR,BRL,-5.24,0.182717,USD,-0.96
"Jun 25, 2026",12:08:54,Charge,sub_quarterly,BR,BRL,89.90,0.182717,USD,16.43
"Jun 25, 2026",12:08:54,Google fee,sub_quarterly,BR,BRL,-13.49,0.182717,USD,-2.46
"Jun 25, 2026",12:09:03,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 25, 2026",12:09:03,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 25, 2026",13:07:55,Charge,sub_monthly,BR,BRL,34.90,0.182717,USD,6.38
"Jun 25, 2026",13:07:55,Google fee,sub_monthly,BR,BRL,-5.24,0.182717,USD,-0.96
"Jun 26, 2026",00:22:35,Charge,sub_quarterly,GB,GBP,21.99,1.297809,USD,28.54
"Jun 26, 2026",00:22:35,Google fee,sub_quarterly,GB,GBP,-3.30,1.297809,USD,-4.28
"Jun 26, 2026",01:47:45,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",01:47:45,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",02:00:35,Charge,sub_monthly,MX,MXN,129.00,0.055052,USD,7.10
"Jun 26, 2026",02:00:35,Google fee,sub_monthly,MX,MXN,-19.35,0.055052,USD,-1.07
"Jun 26, 2026",02:58:49,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",02:58:49,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",03:14:55,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",03:14:55,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",03:59:49,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 26, 2026",03:59:49,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 26, 2026",04:25:21,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 26, 2026",04:25:21,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 26, 2026",04:37:18,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",04:37:18,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",05:55:41,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",05:55:41,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",06:01:21,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 26, 2026",06:01:21,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 26, 2026",06:01:52,Charge,sub_annual,BR,BRL,199.90,0.182476,USD,36.48
"Jun 26, 2026",06:01:52,Google fee,sub_annual,BR,BRL,-29.99,0.182476,USD,-5.47
"Jun 26, 2026",06:18:32,Charge,coach_addon,BR,BRL,16.90,0.182476,USD,3.08
"Jun 26, 2026",06:18:32,Google fee,coach_addon,BR,BRL,-2.54,0.182476,USD,-0.46
"Jun 26, 2026",06:24:16,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",06:24:16,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",06:58:52,Charge,coach_addon,GB,GBP,4.49,1.297809,USD,5.83
"Jun 26, 2026",06:58:52,Google fee,coach_addon,GB,GBP,-0.67,1.297809,USD,-0.87
"Jun 26, 2026",07:11:11,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 26, 2026",07:11:11,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 26, 2026",07:14:50,Charge,sub_quarterly,BR,BRL,89.90,0.182476,USD,16.40
"Jun 26, 2026",07:14:50,Google fee,sub_quarterly,BR,BRL,-13.49,0.182476,USD,-2.46
"Jun 26, 2026",07:55:47,Charge,sub_quarterly,GB,GBP,21.99,1.297809,USD,28.54
"Jun 26, 2026",07:55:47,Google fee,sub_quarterly,GB,GBP,-3.30,1.297809,USD,-4.28
"Jun 26, 2026",08:03:16,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",08:03:16,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 26, 2026",09:03:33,Charge,sub_monthly,DE,EUR,9.99,1.080042,USD,10.79
"Jun 26, 2026",09:03:33,Google fee,sub_monthly,DE,EUR,-1.50,1.080042,USD,-1.62
"Jun 26, 2026",09:49:40,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 26, 2026",09:49:40,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 26, 2026",11:27:27,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 26, 2026",11:27:27,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 26, 2026",13:02:38,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 26, 2026",13:02:38,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 26, 2026",13:06:42,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 26, 2026",13:06:42,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",01:29:28,Charge,sub_annual,BR,BRL,199.90,0.182476,USD,36.48
"Jun 27, 2026",01:29:28,Google fee,sub_annual,BR,BRL,-29.99,0.182476,USD,-5.47
"Jun 27, 2026",01:35:08,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",01:35:08,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",01:47:55,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",01:47:55,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",02:08:26,Charge,sub_quarterly,GB,GBP,21.99,1.297809,USD,28.54
"Jun 27, 2026",02:08:26,Google fee,sub_quarterly,GB,GBP,-3.30,1.297809,USD,-4.28
"Jun 27, 2026",02:17:59,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",02:17:59,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",02:21:01,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",02:21:01,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",02:54:19,Charge,sub_quarterly,MX,MXN,329.00,0.055052,USD,18.11
"Jun 27, 2026",02:54:19,Google fee,sub_quarterly,MX,MXN,-49.35,0.055052,USD,-2.72
"Jun 27, 2026",03:30:17,Charge,sub_quarterly,BR,BRL,89.90,0.182476,USD,16.40
"Jun 27, 2026",03:30:17,Google fee,sub_quarterly,BR,BRL,-13.49,0.182476,USD,-2.46
"Jun 27, 2026",03:58:00,Charge,coach_addon,MX,MXN,59.00,0.055052,USD,3.25
"Jun 27, 2026",03:58:00,Google fee,coach_addon,MX,MXN,-8.85,0.055052,USD,-0.49
"Jun 27, 2026",04:26:23,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 27, 2026",04:26:23,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 27, 2026",05:08:23,Charge,sub_monthly,BR,BRL,34.90,0.182476,USD,6.37
"Jun 27, 2026",05:08:23,Google fee,sub_monthly,BR,BRL,-5.24,0.182476,USD,-0.96
"Jun 27, 2026",06:42:53,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 27, 2026",06:42:53,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 27, 2026",07:04:48,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",07:04:48,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",07:37:38,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",07:37:38,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",08:21:46,Charge,sub_quarterly,GB,GBP,21.99,1.297809,USD,28.54
"Jun 27, 2026",08:21:46,Google fee,sub_quarterly,GB,GBP,-3.30,1.297809,USD,-4.28
"Jun 27, 2026",09:02:49,Charge,sub_quarterly,US,USD,24.99,1,USD,24.99
"Jun 27, 2026",09:02:49,Google fee,sub_quarterly,US,USD,-3.75,1,USD,-3.75
"Jun 27, 2026",09:04:22,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",09:04:22,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",09:15:05,Charge,sub_monthly,MX,MXN,129.00,0.055052,USD,7.10
"Jun 27, 2026",09:15:05,Google fee,sub_monthly,MX,MXN,-19.35,0.055052,USD,-1.07
"Jun 27, 2026",09:22:05,Charge,sub_annual,DE,EUR,59.99,1.080042,USD,64.79
"Jun 27, 2026",09:22:05,Google fee,sub_annual,DE,EUR,-9.00,1.080042,USD,-9.72
"Jun 27, 2026",09:23:12,Charge,sub_monthly,DE,EUR,9.99,1.080042,USD,10.79
"Jun 27, 2026",09:23:12,Google fee,sub_monthly,DE,EUR,-1.50,1.080042,USD,-1.62
"Jun 27, 2026",09:32:48,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",09:32:48,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",09:59:32,Charge,sub_monthly,DE,EUR,9.99,1.080042,USD,10.79
"Jun 27, 2026",09:59:32,Google fee,sub_monthly,DE,EUR,-1.50,1.080042,USD,-1.62
"Jun 27, 2026",10:12:35,Charge,coach_addon,US,USD,4.99,1,USD,4.99
"Jun 27, 2026",10:12:35,Google fee,coach_addon,US,USD,-0.75,1,USD,-0.75
"Jun 27, 2026",10:15:31,Charge,sub_quarterly,MX,MXN,329.00,0.055052,USD,18.11
"Jun 27, 2026",10:15:31,Google fee,sub_quarterly,MX,MXN,-49.35,0.055052,USD,-2.72
"Jun 27, 2026",10:19:08,Charge,sub_monthly,MX,MXN,129.00,0.055052,USD,7.10
"Jun 27, 2026",10:19:08,Google fee,sub_monthly,MX,MXN,-19.35,0.055052,USD,-1.07
"Jun 27, 2026",10:57:20,Charge,sub_monthly,US,USD,9.99,1,USD,9.99
"Jun 27, 2026",10:57:20,Google fee,sub_monthly,US,USD,-1.50,1,USD,-1.50
"Jun 27, 2026",11:38:37,Charge,sub_monthly,MX,MXN,129.00,0.055052,USD,7.10
"Jun 27, 2026",11:38:37,Google fee,sub_monthly,MX,MXN,-19.35,0.055052,USD,-1.07
"Jun 27, 2026",12:02:20,Charge,sub_annual,US,USD,59.99,1,USD,59.99
"Jun 27, 2026",12:02:20,Google fee,sub_annual,US,USD,-9.00,1,USD,-9.00
"Jun 27, 2026",12:10:56,Charge,sub_quarterly,BR,BRL,89.90,0.182476,USD,16.40
"Jun 27, 2026",12:10:56,Google fee,sub_quarterly,BR,BRL,-13.49,0.182476,USD,-2.46
"Jun 27, 2026",12:20:09,Charge,sub_monthly,GB,GBP,8.99,1.297809,USD,11.67
"Jun 27, 2026",12:20:09,Google fee,sub_monthly,GB,GBP,-1.35,1.297809,USD,-1.75
"Jun 27, 2026",12:41:22,Charge,sub_monthly,DE,EUR,9.99,1.080042,USD,10.79
"Jun 27, 2026",12:41:22,Google fee,sub_monthly,DE,EUR,-1.50,1.080042,USD,-1.62
"Jun 28, 2026",00:49:09,Charge,sub_quarterly,DE,EUR,24.99,1.080042,USD,26.99
"Jun 28, 2026",00:49:09,Google fee,sub_quarterly,DE,EUR,-3.75,1.080042,USD,-4.05
"Jun 28, 2026",01:01:18,Charge,coach_addon,US,USD,4.99,1,USD,4.99
