transaction_id,invoice_id,transaction_type,status,created_at_utc,country,currency,currency_exponent,local_amount,fx_rate,usd_amount,fee_usd
DL-90000877,ORD-506572,PAYMENT,PAID,2026-06-21 14:47:30,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000674,ORD-506369,PAYMENT,PAID,2026-06-21 15:23:31,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000534,ORD-506229,PAYMENT,PAID,2026-06-21 15:32:26,MX,MXN,2,79900,18.0989,44.15,1.99
DL-90000464,ORD-506159,PAYMENT,PAID,2026-06-21 15:46:28,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90001030,ORD-506725,PAYMENT,PAID,2026-06-21 15:58:48,BR,BRL,2,8990,5.4334,16.55,0.74
DL-90000551,ORD-506246,PAYMENT,PAID,2026-06-21 16:10:40,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000466,ORD-506161,PAYMENT,PAID,2026-06-21 16:12:37,BR,BRL,2,1690,5.4334,3.11,0.14
DL-90000079,ORD-505774,PAYMENT,PAID,2026-06-21 16:26:20,MX,MXN,2,32900,18.0989,18.18,0.82
DL-90000871,ORD-506566,PAYMENT,PAID,2026-06-21 16:32:48,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90000887,ORD-506582,PAYMENT,PAID,2026-06-21 17:28:41,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000813,ORD-506508,PAYMENT,PAID,2026-06-21 17:51:03,MX,MXN,2,5900,18.0989,3.26,0.15
DL-90000983,ORD-506678,PAYMENT,PAID,2026-06-21 18:00:32,BR,BRL,2,3490,5.4334,6.42,0.29
DL-90001053,ORD-506748,PAYMENT,PAID,2026-06-21 18:10:11,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000230,ORD-505925,PAYMENT,PAID,2026-06-21 18:10:32,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90001154,ORD-506849,PAYMENT,PAID,2026-06-21 18:15:14,MX,MXN,2,12900,18.0989,7.13,0.32
DL-90000761,ORD-506456,PAYMENT,PAID,2026-06-21 18:25:10,BR,BRL,2,19990,5.4334,36.79,1.66
DL-90000814,ORD-506509,PAYMENT,PAID,2026-06-21 18:33:48,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000465,ORD-506160,PAYMENT,PAID,2026-06-21 19:09:40,AR,ARS,2,259900,1201.9231,2.16,0.10
DL-90000108,ORD-505803,PAYMENT,PAID,2026-06-22 07:44:03,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000960,ORD-506655,PAYMENT,PAID,2026-06-22 07:56:19,BR,BRL,2,19990,5.4501,36.68,1.65
DL-90000097,ORD-505792,PAYMENT,PAID,2026-06-22 08:11:55,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90000069,ORD-505764,PAYMENT,PAID,2026-06-22 09:05:40,MX,MXN,2,32900,18.1064,18.17,0.82
DL-90000487,ORD-506182,PAYMENT,PAID,2026-06-22 09:40:41,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90000463,ORD-506158,PAYMENT,PAID,2026-06-22 09:51:48,MX,MXN,2,79900,18.1064,44.13,1.99
DL-90000783,ORD-506478,PAYMENT,PAID,2026-06-22 09:54:00,BR,BRL,2,1690,5.4501,3.10,0.14
DL-90001197,ORD-506892,PAYMENT,PAID,2026-06-22 09:55:44,MX,MXN,2,5900,18.1064,3.26,0.15
DL-90000505,ORD-506200,PAYMENT,PAID,2026-06-22 10:00:00,MX,MXN,2,12900,18.1064,7.12,0.32
DL-90000218,ORD-505913,PAYMENT,PAID,2026-06-22 10:12:10,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90000247,ORD-505942,PAYMENT,PAID,2026-06-22 10:18:58,MX,MXN,2,12900,18.1064,7.12,0.32
DL-90001064,ORD-506759,PAYMENT,PAID,2026-06-22 10:30:33,MX,MXN,2,32900,18.1064,18.17,0.82
DL-90000262,ORD-505957,PAYMENT,PAID,2026-06-22 10:30:56,BR,BRL,2,1690,5.4501,3.10,0.14
DL-90000452,ORD-506147,PAYMENT,PAID,2026-06-22 10:41:30,MX,MXN,2,12900,18.1064,7.12,0.32
DL-90000200,ORD-505895,PAYMENT,PAID,2026-06-22 10:58:08,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90000385,ORD-506080,PAYMENT,PAID,2026-06-22 11:02:48,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000031,ORD-505726,PAYMENT,PAID,2026-06-22 11:17:01,BR,BRL,2,1690,5.4501,3.10,0.14
DL-90000818,ORD-506513,PAYMENT,PAID,2026-06-22 11:28:15,MX,MXN,2,32900,18.1064,18.17,0.82
DL-90001313,ORD-507791,PAYMENT,PAID,2026-06-22 11:36:00,CO,COP,2,19990000,4098.3607,48.78,2.20
DL-90000974,ORD-506669,PAYMENT,REJECTED,2026-06-22 11:37:52,MX,MXN,2,12900,18.1064,7.12,0.32
DL-90000278,ORD-505973,PAYMENT,PAID,2026-06-22 11:50:19,CL,CLP,0,6990,945.1796,7.40,0.33
DL-90000384,ORD-506079,PAYMENT,PAID,2026-06-22 11:52:22,CL,CLP,0,6990,945.1796,7.40,0.33
DL-90000779,ORD-506474,PAYMENT,PAID,2026-06-22 11:53:22,MX,MXN,2,79900,18.1064,44.13,1.99
DL-90000394,ORD-506089,PAYMENT,PAID,2026-06-22 12:03:08,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90001225,ORD-506920,PAYMENT,PAID,2026-06-22 12:05:21,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90001026,ORD-506721,PAYMENT,PAID,2026-06-22 12:29:49,MX,MXN,2,12900,18.1064,7.12,0.32
DL-90000961,ORD-506656,PAYMENT,PAID,2026-06-22 13:39:40,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000727,ORD-506422,PAYMENT,PAID,2026-06-22 13:42:04,CL,CLP,0,6990,945.1796,7.40,0.33
DL-90000996,ORD-506691,PAYMENT,PAID,2026-06-22 14:03:58,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90000018,ORD-505713,PAYMENT,PAID,2026-06-22 14:10:47,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90000582,ORD-506277,PAYMENT,PAID,2026-06-22 15:12:02,MX,MXN,2,5900,18.1064,3.26,0.15
DL-90000213,ORD-505908,PAYMENT,PAID,2026-06-22 16:04:13,CL,CLP,0,3990,945.1796,4.22,0.19
DL-90000737,ORD-506432,PAYMENT,PAID,2026-06-22 16:29:15,CL,CLP,0,6990,945.1796,7.40,0.33
DL-90001007,ORD-506702,PAYMENT,PAID,2026-06-22 17:16:35,MX,MXN,2,79900,18.1064,44.13,1.99
DL-90000714,ORD-506409,PAYMENT,PAID,2026-06-22 17:17:59,AR,ARS,2,599900,1199.0408,5.00,0.23
DL-90000756,ORD-506451,PAYMENT,PAID,2026-06-22 17:38:36,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90001103,ORD-506798,PAYMENT,PAID,2026-06-22 18:17:53,MX,MXN,2,79900,18.1064,44.13,1.99
DL-90000261,ORD-505956,PAYMENT,PAID,2026-06-22 18:23:20,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90000844,ORD-506539,PAYMENT,PAID,2026-06-22 18:35:58,BR,BRL,2,8990,5.4501,16.50,0.74
DL-90000993,ORD-506688,PAYMENT,PAID,2026-06-22 19:01:59,MX,MXN,2,12900,18.1064,7.12,0.32
DL-90001009,ORD-506704,PAYMENT,PAID,2026-06-22 19:04:08,BR,BRL,2,1690,5.4501,3.10,0.14
DL-90000095,ORD-505790,PAYMENT,PAID,2026-06-22 19:17:20,BR,BRL,2,3490,5.4501,6.40,0.29
DL-90001213,ORD-506908,PAYMENT,PAID,2026-06-23 08:18:16,MX,MXN,2,79900,18.1482,44.03,1.98
DL-90000194,ORD-505889,PAYMENT,REJECTED,2026-06-23 08:30:40,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90001082,ORD-506777,PAYMENT,PAID,2026-06-23 08:34:24,BR,BRL,2,8990,5.4556,16.48,0.74
DL-90000256,ORD-505951,PAYMENT,PAID,2026-06-23 08:49:22,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000052,ORD-505747,PAYMENT,PAID,2026-06-23 08:54:05,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000990,ORD-506685,PAYMENT,PAID,2026-06-23 09:30:01,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90000104,ORD-505799,PAYMENT,PAID,2026-06-23 09:39:49,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90001319,ORD-507814,PAYMENT,PAID,2026-06-23 09:45:00,AR,ARS,2,1599900,1197.6048,13.37,0.60
DL-90000488,ORD-506183,PAYMENT,PAID,2026-06-23 09:52:20,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90001127,ORD-506822,PAYMENT,PAID,2026-06-23 10:13:03,MX,MXN,2,5900,18.1482,3.25,0.15
DL-90000968,ORD-506663,PAYMENT,PAID,2026-06-23 10:18:21,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000631,ORD-506326,PAYMENT,PAID,2026-06-23 10:25:29,BR,BRL,2,8990,5.4556,16.48,0.74
DL-90000211,ORD-505906,PAYMENT,PAID,2026-06-23 10:35:55,MX,MXN,2,79900,18.1482,44.03,1.98
DL-90001182,ORD-506877,PAYMENT,REJECTED,2026-06-23 10:45:02,CO,COP,2,2990000,4115.2263,7.27,0.33
DL-90000203,ORD-505898,PAYMENT,PAID,2026-06-23 11:15:53,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000935,ORD-506630,PAYMENT,PAID,2026-06-23 11:29:18,CO,COP,2,2990000,4115.2263,7.27,0.33
DL-90000432,ORD-506127,PAYMENT,PAID,2026-06-23 11:40:17,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90001110,ORD-506805,PAYMENT,REJECTED,2026-06-23 11:59:58,BR,BRL,2,19990,5.4556,36.64,1.65
DL-90000453,ORD-506148,PAYMENT,PAID,2026-06-23 12:07:08,BR,BRL,2,19990,5.4556,36.64,1.65
DL-90000898,ORD-506593,PAYMENT,PAID,2026-06-23 12:08:55,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000768,ORD-506463,PAYMENT,PAID,2026-06-23 12:39:26,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000068,ORD-505763,PAYMENT,PAID,2026-06-23 12:58:01,CL,CLP,0,3990,942.5071,4.23,0.19
DL-90000335,ORD-506030,PAYMENT,PAID,2026-06-23 14:01:51,MX,MXN,2,12900,18.1482,7.11,0.32
DL-90000283,ORD-505978,PAYMENT,PAID,2026-06-23 14:06:32,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90001287,ORD-505770,REFUND,REFUNDED,2026-06-23 14:21:24,BR,BRL,2,3490,5.4556,6.40,0.00
DL-90000986,ORD-506681,PAYMENT,PAID,2026-06-23 14:24:19,CL,CLP,0,3990,942.5071,4.23,0.19
DL-90000287,ORD-505982,PAYMENT,PAID,2026-06-23 14:33:07,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90000091,ORD-505786,PAYMENT,PAID,2026-06-23 14:34:21,CO,COP,2,7990000,4115.2263,19.42,0.87
DL-90000311,ORD-506006,PAYMENT,PAID,2026-06-23 14:37:26,AR,ARS,2,1599900,1197.6048,13.36,0.60
DL-90001233,ORD-506928,PAYMENT,PAID,2026-06-23 14:50:37,MX,MXN,2,12900,18.1482,7.11,0.32
DL-90000307,ORD-506002,PAYMENT,PAID,2026-06-23 15:10:41,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000928,ORD-506623,PAYMENT,PAID,2026-06-23 15:23:33,BR,BRL,2,8990,5.4556,16.48,0.74
DL-90001179,ORD-506874,PAYMENT,PAID,2026-06-23 15:37:03,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90001119,ORD-506814,PAYMENT,PAID,2026-06-23 15:40:36,MX,MXN,2,12900,18.1482,7.11,0.32
DL-90000180,ORD-505875,PAYMENT,PAID,2026-06-23 16:04:42,BR,BRL,2,8990,5.4556,16.48,0.74
DL-90000240,ORD-505935,PAYMENT,PAID,2026-06-23 16:19:12,MX,MXN,2,12900,18.1482,7.11,0.32
DL-90001112,ORD-506807,PAYMENT,PAID,2026-06-23 16:22:57,BR,BRL,2,8990,5.4556,16.48,0.74
DL-90000479,ORD-506174,PAYMENT,PAID,2026-06-23 16:25:31,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000802,ORD-506497,PAYMENT,PAID,2026-06-23 16:44:13,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90001036,ORD-506731,PAYMENT,PAID,2026-06-23 17:05:35,BR,BRL,2,19990,5.4556,36.64,1.65
DL-90000234,ORD-505929,PAYMENT,PAID,2026-06-23 17:56:17,AR,ARS,2,3999900,1197.6048,33.40,1.50
DL-90000522,ORD-506217,PAYMENT,PAID,2026-06-23 18:13:37,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000517,ORD-506212,PAYMENT,PAID,2026-06-23 18:24:24,MX,MXN,2,79900,18.1482,44.03,1.98
DL-90000812,ORD-506507,PAYMENT,PAID,2026-06-23 18:25:32,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90000509,ORD-506204,PAYMENT,PAID,2026-06-23 18:41:31,BR,BRL,2,19990,5.4556,36.64,1.65
DL-90001165,ORD-506860,PAYMENT,PAID,2026-06-23 18:44:54,BR,BRL,2,3490,5.4556,6.40,0.29
DL-90000717,ORD-506412,PAYMENT,PAID,2026-06-23 18:53:17,MX,MXN,2,12900,18.1482,7.11,0.32
DL-90000082,ORD-505777,PAYMENT,PAID,2026-06-23 20:19:17,CO,COP,2,2990000,4115.2263,7.27,0.33
DL-90000769,ORD-506464,PAYMENT,REJECTED,2026-06-24 07:01:55,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000826,ORD-506521,PAYMENT,PAID,2026-06-24 07:56:00,BR,BRL,2,19990,5.4584,36.62,1.65
DL-90000359,ORD-506054,PAYMENT,PAID,2026-06-24 08:17:05,BR,BRL,2,8990,5.4584,16.47,0.74
DL-90000538,ORD-506233,PAYMENT,PAID,2026-06-24 08:27:22,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90000150,ORD-505845,PAYMENT,PAID,2026-06-24 08:52:26,BR,BRL,2,8990,5.4584,16.47,0.74
DL-90000037,ORD-505732,PAYMENT,PAID,2026-06-24 08:58:54,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90000757,ORD-506452,PAYMENT,PAID,2026-06-24 09:01:19,AR,ARS,2,599900,1199.0408,5.00,0.23
DL-90001286,ORD-505747,REFUND,REFUNDED,2026-06-24 09:23:05,BR,BRL,2,3490,5.4584,6.39,0.00
DL-90000368,ORD-506063,PAYMENT,PAID,2026-06-24 10:01:43,BR,BRL,2,1690,5.4584,3.10,0.14
DL-90000940,ORD-506635,PAYMENT,PAID,2026-06-24 10:07:41,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000682,ORD-506377,PAYMENT,PAID,2026-06-24 10:10:42,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000740,ORD-506435,PAYMENT,PAID,2026-06-24 10:17:35,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90000681,ORD-506376,PAYMENT,PAID,2026-06-24 10:27:17,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000809,ORD-506504,PAYMENT,PAID,2026-06-24 10:36:06,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000880,ORD-506575,PAYMENT,PAID,2026-06-24 11:06:54,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90000775,ORD-506470,PAYMENT,PAID,2026-06-24 11:10:40,BR,BRL,2,1690,5.4584,3.10,0.14
DL-90000556,ORD-506251,PAYMENT,PAID,2026-06-24 11:36:57,MX,MXN,2,5900,18.1689,3.25,0.15
DL-90000645,ORD-506340,PAYMENT,PAID,2026-06-24 12:02:20,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000564,ORD-506259,PAYMENT,REJECTED,2026-06-24 12:22:50,BR,BRL,2,1690,5.4584,3.10,0.14
DL-90001202,ORD-506897,PAYMENT,PAID,2026-06-24 12:38:16,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90001076,ORD-506771,PAYMENT,PAID,2026-06-24 13:02:16,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000720,ORD-506415,PAYMENT,PAID,2026-06-24 13:20:29,CO,COP,2,7990000,4098.3607,19.50,0.88
DL-90001020,ORD-506715,PAYMENT,PAID,2026-06-24 13:23:03,MX,MXN,2,32900,18.1689,18.11,0.81
DL-90000459,ORD-506154,PAYMENT,PAID,2026-06-24 13:34:33,CL,CLP,0,6990,943.3962,7.41,0.33
DL-90000629,ORD-506324,PAYMENT,PAID,2026-06-24 13:41:56,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000016,ORD-505711,PAYMENT,PAID,2026-06-24 13:45:57,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000216,ORD-505911,PAYMENT,PAID,2026-06-24 14:08:16,BR,BRL,2,8990,5.4584,16.47,0.74
DL-90000752,ORD-506447,PAYMENT,PAID,2026-06-24 14:18:48,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000227,ORD-505922,PAYMENT,PAID,2026-06-24 14:47:31,BR,BRL,2,1690,5.4584,3.10,0.14
DL-90001230,ORD-506925,PAYMENT,REJECTED,2026-06-24 15:03:15,CL,CLP,0,17990,943.3962,19.07,0.86
DL-90000897,ORD-506592,PAYMENT,PAID,2026-06-24 15:16:16,BR,BRL,2,8990,5.4584,16.47,0.74
DL-90000786,ORD-506481,PAYMENT,PAID,2026-06-24 15:17:17,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90000861,ORD-506556,PAYMENT,PAID,2026-06-24 15:34:38,AR,ARS,2,599900,1199.0408,5.00,0.23
DL-90001107,ORD-506802,PAYMENT,PAID,2026-06-24 15:45:48,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000638,ORD-506333,PAYMENT,PAID,2026-06-24 16:04:29,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90000828,ORD-506523,PAYMENT,PAID,2026-06-24 16:05:18,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90000268,ORD-505963,PAYMENT,PAID,2026-06-24 16:09:23,CO,COP,2,19990000,4098.3607,48.78,2.20
DL-90000118,ORD-505813,PAYMENT,PAID,2026-06-24 16:15:50,BR,BRL,2,3490,5.4584,6.39,0.29
DL-90000455,ORD-506150,PAYMENT,PAID,2026-06-24 16:21:38,MX,MXN,2,32900,18.1689,18.11,0.81
DL-90000784,ORD-506479,PAYMENT,PAID,2026-06-24 16:45:47,CO,COP,2,19990000,4098.3607,48.78,2.20
DL-90000187,ORD-505882,PAYMENT,PAID,2026-06-24 16:53:25,AR,ARS,2,1599900,1199.0408,13.34,0.60
DL-90000290,ORD-505985,PAYMENT,PAID,2026-06-24 16:57:46,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90001306,ORD-506943,REFUND,REFUNDED,2026-06-24 17:05:05,BR,BRL,2,845,5.4584,1.55,0.00
DL-90001032,ORD-506727,PAYMENT,PAID,2026-06-24 17:43:56,MX,MXN,2,12900,18.1689,7.10,0.32
DL-90001291,ORD-506009,REFUND,REFUNDED,2026-06-24 17:46:12,MX,MXN,2,32900,18.1689,18.11,0.00
DL-90000153,ORD-505848,PAYMENT,PAID,2026-06-24 17:49:05,BR,BRL,2,8990,5.4584,16.47,0.74
DL-90000137,ORD-505832,PAYMENT,PAID,2026-06-24 18:31:02,MX,MXN,2,32900,18.1689,18.11,0.81
DL-90000603,ORD-506298,PAYMENT,PAID,2026-06-24 19:45:17,CL,CLP,0,44990,943.3962,47.69,2.15
DL-90001072,ORD-506767,PAYMENT,PAID,2026-06-24 19:48:46,CL,CLP,0,44990,943.3962,47.69,2.15
DL-90000017,ORD-505712,PAYMENT,PAID,2026-06-25 07:46:13,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000980,ORD-506675,PAYMENT,PAID,2026-06-25 07:57:58,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000427,ORD-506122,PAYMENT,PAID,2026-06-25 08:08:38,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90001090,ORD-506785,PAYMENT,PAID,2026-06-25 08:33:01,MX,MXN,2,12900,18.2066,7.09,0.32
DL-90000849,ORD-506544,PAYMENT,PAID,2026-06-25 08:54:51,BR,BRL,2,19990,5.4729,36.53,1.64
DL-90000305,ORD-506000,PAYMENT,REJECTED,2026-06-25 09:14:28,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90001200,ORD-506895,PAYMENT,PAID,2026-06-25 09:44:13,MX,MXN,2,5900,18.2066,3.24,0.15
DL-90000884,ORD-506579,PAYMENT,PAID,2026-06-25 10:28:47,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90000647,ORD-506342,PAYMENT,PAID,2026-06-25 11:18:50,BR,BRL,2,19990,5.4729,36.53,1.64
DL-90000141,ORD-505836,PAYMENT,PAID,2026-06-25 11:41:20,CL,CLP,0,3990,944.2871,4.23,0.19
DL-90000292,ORD-505987,PAYMENT,PAID,2026-06-25 11:49:10,CL,CLP,0,3990,944.2871,4.23,0.19
DL-90000852,ORD-506547,PAYMENT,PAID,2026-06-25 11:49:14,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90001222,ORD-506917,PAYMENT,REJECTED,2026-06-25 11:53:21,MX,MXN,2,12900,18.2066,7.09,0.32
DL-90000977,ORD-506672,PAYMENT,PAID,2026-06-25 12:01:58,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000214,ORD-505909,PAYMENT,PAID,2026-06-25 12:03:43,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90001229,ORD-506924,PAYMENT,REJECTED,2026-06-25 12:33:20,MX,MXN,2,12900,18.2066,7.09,0.32
DL-90000746,ORD-506441,PAYMENT,PAID,2026-06-25 12:41:38,MX,MXN,2,12900,18.2066,7.09,0.32
DL-90000698,ORD-506393,PAYMENT,PAID,2026-06-25 12:44:36,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000363,ORD-506058,PAYMENT,PAID,2026-06-25 12:46:16,MX,MXN,2,79900,18.2066,43.89,1.98
DL-90000886,ORD-506581,PAYMENT,PAID,2026-06-25 12:59:23,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000014,ORD-505709,PAYMENT,PAID,2026-06-25 13:28:45,MX,MXN,2,79900,18.2066,43.89,1.98
DL-90001132,ORD-506827,PAYMENT,REJECTED,2026-06-25 13:51:32,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000380,ORD-506075,PAYMENT,PAID,2026-06-25 13:55:38,MX,MXN,2,32900,18.2066,18.07,0.81
DL-90000402,ORD-506097,PAYMENT,PAID,2026-06-25 14:17:51,BR,BRL,2,1690,5.4729,3.09,0.14
DL-90000446,ORD-506141,PAYMENT,PAID,2026-06-25 14:35:04,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000665,ORD-506360,PAYMENT,PAID,2026-06-25 14:47:58,AR,ARS,2,259900,1197.6048,2.17,0.10
DL-90001106,ORD-506801,PAYMENT,PAID,2026-06-25 15:08:07,BR,BRL,2,19990,5.4729,36.53,1.64
DL-90001290,ORD-506006,REFUND,REFUNDED,2026-06-25 15:12:26,AR,ARS,2,799950,1197.6048,6.68,0.00
DL-90000450,ORD-506145,PAYMENT,PAID,2026-06-25 15:21:31,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90000436,ORD-506131,PAYMENT,PAID,2026-06-25 15:23:53,MX,MXN,2,12900,18.2066,7.09,0.32
DL-90000838,ORD-506533,PAYMENT,PAID,2026-06-25 15:53:32,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000416,ORD-506111,PAYMENT,PAID,2026-06-25 17:11:37,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000821,ORD-506516,PAYMENT,PAID,2026-06-25 17:19:58,AR,ARS,2,599900,1197.6048,5.01,0.23
DL-90000763,ORD-506458,PAYMENT,PAID,2026-06-25 17:20:03,CO,COP,2,2990000,4098.3607,7.30,0.33
DL-90001153,ORD-506848,PAYMENT,PAID,2026-06-25 17:31:41,CL,CLP,0,6990,944.2871,7.40,0.33
DL-90000942,ORD-506637,PAYMENT,PAID,2026-06-25 17:55:54,MX,MXN,2,12900,18.2066,7.09,0.32
DL-90000124,ORD-505819,PAYMENT,PAID,2026-06-25 18:02:24,BR,BRL,2,19990,5.4729,36.53,1.64
DL-90000540,ORD-506235,PAYMENT,PAID,2026-06-25 18:43:28,CL,CLP,0,17990,944.2871,19.05,0.86
DL-90000473,ORD-506168,PAYMENT,PAID,2026-06-25 18:45:17,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000269,ORD-505964,PAYMENT,PAID,2026-06-25 19:14:27,CO,COP,2,1290000,4098.3607,3.15,0.14
DL-90000431,ORD-506126,PAYMENT,PAID,2026-06-25 19:41:16,BR,BRL,2,3490,5.4729,6.38,0.29
DL-90000774,ORD-506469,PAYMENT,PAID,2026-06-25 19:41:28,CL,CLP,0,44990,944.2871,47.64,2.14
DL-90000874,ORD-506569,PAYMENT,PAID,2026-06-25 19:51:20,BR,BRL,2,1690,5.4729,3.09,0.14
DL-90001245,ORD-506940,PAYMENT,REJECTED,2026-06-26 07:16:04,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000929,ORD-506624,PAYMENT,REJECTED,2026-06-26 07:26:34,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90000209,ORD-505904,PAYMENT,PAID,2026-06-26 08:16:12,MX,MXN,2,32900,18.1646,18.11,0.81
DL-90001300,ORD-506584,REFUND,REFUNDED,2026-06-26 08:45:33,BR,BRL,2,8990,5.4802,16.40,0.00
DL-90001049,ORD-506744,PAYMENT,PAID,2026-06-26 08:51:07,CL,CLP,0,44990,942.5071,47.73,2.15
DL-90000956,ORD-506651,PAYMENT,REJECTED,2026-06-26 08:52:57,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000612,ORD-506307,PAYMENT,PAID,2026-06-26 09:25:39,AR,ARS,2,599900,1201.9231,4.99,0.22
DL-90000745,ORD-506440,PAYMENT,REJECTED,2026-06-26 09:37:17,CL,CLP,0,3990,942.5071,4.23,0.19
DL-90000472,ORD-506167,PAYMENT,PAID,2026-06-26 09:43:33,MX,MXN,2,5900,18.1646,3.25,0.15
DL-90000989,ORD-506684,PAYMENT,PAID,2026-06-26 10:05:46,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90001101,ORD-506796,PAYMENT,PAID,2026-06-26 10:20:58,BR,BRL,2,8990,5.4802,16.40,0.74
DL-90000939,ORD-506634,PAYMENT,PAID,2026-06-26 11:01:08,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90001115,ORD-506810,PAYMENT,PAID,2026-06-26 11:17:05,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000546,ORD-506241,PAYMENT,PAID,2026-06-26 11:25:16,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000632,ORD-506327,PAYMENT,PAID,2026-06-26 11:39:28,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000622,ORD-506317,PAYMENT,PAID,2026-06-26 11:44:07,MX,MXN,2,12900,18.1646,7.10,0.32
DL-90001031,ORD-506726,PAYMENT,PAID,2026-06-26 12:05:26,BR,BRL,2,3490,5.4802,6.37,0.29
DL-90000041,ORD-505736,PAYMENT,PAID,2026-06-26 12:20:39,CL,CLP,0,6990,942.5071,7.42,0.33
DL-90001046,ORD-506741,PAYMENT,PAID,2026-06-26 12:29:50,BR,BRL,2,3490,5.4802,6.37,0.29
